id,Elevation,Aspect,Slope,Wilderness,Soil_Type,Hillshade_9am,Hillshade_noon,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Fire_Points,Labels
13945,elevation_ultra,aspect_high,slope_low,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,4,1,low,5
13946,elevation_high,aspect_low,slope_high,comanche,catamount_b,hillshade_9am_min,hillnoon_min,6,4,mid,3
13947,elevation_high,aspect_ultra,slope_low,comanche,catamount_b,hillshade_9am_min,hillnoon_min,4,3,low,3
13948,elevation_high,aspect_low,slope_high,comanche,leighcan_c,hillshade_9am_max,hillnoon_min,2,2,low,4
13949,elevation_medium,aspect_medium,slope_low,comanche,ratake_a,hillshade_9am_max,hillnoon_max,0,0,mid,0
13950,elevation_ultra,aspect_high,slope_low,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,3,0,low,0
13951,elevation_ultra,aspect_high,slope_medium,comanche,bross_a,hillshade_9am_min,hillnoon_max,6,3,mid,5
13952,elevation_ultra,aspect_low,slope_medium,comanche,moran_a,hillshade_9am_min,hillnoon_min,5,4,mid,1
13953,elevation_ultra,aspect_high,slope_low,rawah,leighcan_b,hillshade_9am_max,hillnoon_max,3,0,low,0
13954,elevation_ultra,aspect_medium,slope_medium,rawah,moran_a,hillshade_9am_max,hillnoon_min,4,3,mid,1
13955,elevation_ultra,aspect_ultra,slope_low,comanche,leighcan_b,hillshade_9am_min,hillnoon_max,4,2,mid,1
13956,elevation_ultra,aspect_high,slope_medium,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,4,4,low,5
13957,elevation_ultra,aspect_high,slope_medium,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,6,3,mid,5
13958,elevation_medium,aspect_medium,slope_medium,comanche,gateview_a,hillshade_9am_max,hillnoon_min,0,0,mid,2
13959,elevation_medium,aspect_ultra,slope_low,comanche,vanet_a,hillshade_9am_min,hillnoon_max,2,1,mid,1
13960,elevation_ultra,aspect_medium,slope_high,rawah,moran_a,hillshade_9am_max,hillnoon_min,4,4,mid,1
13961,elevation_ultra,aspect_low,slope_low,comanche,catamount_b,hillshade_9am_min,hillnoon_max,3,1,mid,0
13962,elevation_ultra,aspect_ultra,slope_medium,comanche,leighcan_i,hillshade_9am_min,hillnoon_min,6,3,mid,1
13963,elevation_ultra,aspect_low,slope_low,comanche,leighcan_i,hillshade_9am_min,hillnoon_min,4,4,mid,1
13964,elevation_high,aspect_low,slope_low,comanche,catamount_b,hillshade_9am_min,hillnoon_min,4,4,low,3
13965,elevation_high,aspect_low,slope_low,comanche,catamount_b,hillshade_9am_min,hillnoon_min,4,3,mid,3
13966,elevation_ultra,aspect_ultra,slope_medium,comanche,leighcan_i,hillshade_9am_min,hillnoon_min,6,3,mid,1
13967,elevation_ultra,aspect_high,slope_low,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,0,0,low,0
13968,elevation_ultra,aspect_high,slope_low,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,0,0,low,0
13969,elevation_medium,aspect_high,slope_low,comanche,vanet_a,hillshade_9am_min,hillnoon_max,5,4,low,5
13970,elevation_ultra,aspect_medium,slope_high,rawah,moran_a,hillshade_9am_max,hillnoon_min,3,2,mid,1
13971,elevation_ultra,aspect_ultra,slope_medium,comanche,leighcan_i,hillshade_9am_min,hillnoon_min,6,3,mid,1
13972,elevation_ultra,aspect_low,slope_low,comanche,leighcan_i,hillshade_9am_min,hillnoon_min,4,4,mid,1
13973,elevation_ultra,aspect_medium,slope_high,comanche,moran_a,hillshade_9am_max,hillnoon_min,0,1,mid,2
13974,elevation_ultra,aspect_high,slope_low,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,3,0,low,0
13975,elevation_ultra,aspect_high,slope_low,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,1,0,low,0
13976,elevation_ultra,aspect_high,slope_low,comanche,leighcan_i,hillshade_9am_max,hillnoon_max,6,3,low,5
13977,elevation_ultra,aspect_high,slope_medium,comanche,leighcan_h,hillshade_9am_max,hillnoon_max,6,1,mid,5
13978,elevation_medium,aspect_ultra,slope_low,comanche,vanet_a,hillshade_9am_min,hillnoon_max,2,0,mid,2
13979,elevation_ultra,aspect_medium,slope_low,rawah,leighcan_b,hillshade_9am_min,hillnoon_min,0,0,low,2
13980,elevation_ultra,aspect_high,slope_low,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,0,0,low,0
13981,elevation_ultra,aspect_high,slope_medium,comanche,catamount_b,hillshade_9am_max,hillnoon_max,6,1,high,5
13982,elevation_ultra,aspect_medium,slope_high,rawah,moran_a,hillshade_9am_max,hillnoon_min,3,1,mid,1
13983,elevation_high,aspect_ultra,slope_medium,comanche,leighcan_b,hillshade_9am_min,hillnoon_max,1,1,mid,2
13984,elevation_ultra,aspect_high,slope_ultra,comanche,moran_a,hillshade_9am_min,hillnoon_max,2,2,low,5
13985,elevation_ultra,aspect_high,slope_ultra,comanche,moran_a,hillshade_9am_min,hillnoon_max,3,4,low,5
13986,elevation_ultra,aspect_high,slope_low,comanche,leighcan_g,hillshade_9am_min,hillnoon_max,5,4,low,5
13987,elevation_ultra,aspect_high,slope_low,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,6,3,mid,5
13988,elevation_medium,aspect_low,slope_medium,comanche,vanet_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
13989,elevation_medium,aspect_ultra,slope_low,comanche,vanet_a,hillshade_9am_min,hillnoon_min,3,0,mid,1
13990,elevation_medium,aspect_high,slope_medium,comanche,ratake_a,hillshade_9am_max,hillnoon_min,4,3,low,4
13991,elevation_ultra,aspect_ultra,slope_low,comanche,leighcan_i,hillshade_9am_min,hillnoon_min,6,4,mid,1
13992,elevation_ultra,aspect_low,slope_low,comanche,moran_b,hillshade_9am_min,hillnoon_min,5,4,mid,1
13993,elevation_ultra,aspect_low,slope_low,comanche,moran_b,hillshade_9am_min,hillnoon_min,5,4,mid,1
13994,elevation_ultra,aspect_low,slope_low,comanche,moran_b,hillshade_9am_min,hillnoon_min,4,4,mid,1
13995,elevation_ultra,aspect_high,slope_low,comanche,leighcan_i,hillshade_9am_max,hillnoon_max,6,4,mid,5
13996,elevation_ultra,aspect_high,slope_low,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,6,4,mid,5
13997,elevation_ultra,aspect_high,slope_high,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,6,4,mid,1
13998,elevation_medium,aspect_low,slope_medium,comanche,bullwark_b,hillshade_9am_min,hillnoon_min,1,0,mid,2
13999,elevation_medium,aspect_low,slope_medium,comanche,bullwark_b,hillshade_9am_min,hillnoon_min,3,0,mid,3
14000,elevation_medium,aspect_medium,slope_low,comanche,vanet_a,hillshade_9am_min,hillnoon_max,4,1,mid,1
14001,elevation_high,aspect_high,slope_ultra,comanche,catamount_a,hillshade_9am_min,hillnoon_max,4,4,low,5
14002,elevation_high,aspect_high,slope_low,comanche,typic_c,hillshade_9am_min,hillnoon_max,0,0,mid,0
14003,elevation_ultra,aspect_ultra,slope_low,comanche,moran_b,hillshade_9am_min,hillnoon_min,6,4,mid,1
14004,elevation_ultra,aspect_high,slope_low,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,1,0,low,0
14005,elevation_ultra,aspect_high,slope_medium,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,6,4,mid,5
14006,elevation_high,aspect_low,slope_medium,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,6,4,low,3
14007,elevation_ultra,aspect_low,slope_low,comanche,moran_b,hillshade_9am_min,hillnoon_min,6,4,mid,1
14008,elevation_medium,aspect_low,slope_low,comanche,vanet_a,hillshade_9am_min,hillnoon_min,4,1,mid,1
14009,elevation_high,aspect_low,slope_ultra,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,4,4,low,3
14010,elevation_ultra,aspect_medium,slope_ultra,comanche,moran_a,hillshade_9am_max,hillnoon_min,1,0,low,2
14011,elevation_ultra,aspect_high,slope_ultra,comanche,moran_a,hillshade_9am_min,hillnoon_max,2,1,low,0
14012,elevation_ultra,aspect_high,slope_ultra,comanche,moran_a,hillshade_9am_min,hillnoon_max,3,2,low,5
14013,elevation_ultra,aspect_high,slope_medium,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,0,0,low,0
14014,elevation_ultra,aspect_high,slope_medium,comanche,leighcan_i,hillshade_9am_max,hillnoon_max,6,4,low,5
14015,elevation_medium,aspect_medium,slope_ultra,comanche,bullwark_b,hillshade_9am_max,hillnoon_min,3,2,mid,4
14016,elevation_medium,aspect_ultra,slope_medium,comanche,bullwark_a,hillshade_9am_min,hillnoon_max,0,1,mid,2
14017,elevation_medium,aspect_low,slope_low,comanche,vanet_a,hillshade_9am_min,hillnoon_max,4,1,mid,5
14018,elevation_ultra,aspect_high,slope_low,rawah,leighcan_b,hillshade_9am_max,hillnoon_max,2,0,low,0
14019,elevation_high,aspect_medium,slope_ultra,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,4,4,low,4
14020,elevation_ultra,aspect_medium,slope_ultra,comanche,moran_a,hillshade_9am_max,hillnoon_min,0,0,low,2
14021,elevation_ultra,aspect_high,slope_low,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,3,0,low,0
14022,elevation_ultra,aspect_high,slope_medium,comanche,leighcan_h,hillshade_9am_max,hillnoon_max,5,4,high,5
14023,elevation_high,aspect_high,slope_low,comanche,bullwark_b,hillshade_9am_max,hillnoon_max,4,2,mid,5
14024,elevation_ultra,aspect_high,slope_low,comanche,leighcan_a,hillshade_9am_min,hillnoon_max,0,0,low,0
14025,elevation_medium,aspect_low,slope_medium,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,4,1,mid,3
14026,elevation_medium,aspect_low,slope_low,comanche,vanet_a,hillshade_9am_min,hillnoon_min,5,1,mid,1
14027,elevation_high,aspect_medium,slope_ultra,comanche,catamount_a,hillshade_9am_max,hillnoon_min,3,4,low,4
14028,elevation_ultra,aspect_high,slope_medium,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,1,0,low,0
14029,elevation_ultra,aspect_high,slope_medium,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,0,0,low,0
14030,elevation_high,aspect_medium,slope_high,comanche,catamount_a,hillshade_9am_max,hillnoon_min,4,4,low,4
14031,elevation_ultra,aspect_medium,slope_ultra,comanche,moran_a,hillshade_9am_max,hillnoon_min,3,3,low,4
14032,elevation_high,aspect_low,slope_high,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,6,4,low,3
14033,elevation_high,aspect_medium,slope_ultra,comanche,catamount_a,hillshade_9am_max,hillnoon_min,4,4,low,4
14034,elevation_high,aspect_medium,slope_ultra,comanche,catamount_a,hillshade_9am_max,hillnoon_min,4,4,low,4
14035,elevation_ultra,aspect_high,slope_high,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,0,0,low,0
14036,elevation_ultra,aspect_high,slope_medium,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,6,4,mid,5
14037,elevation_medium,aspect_low,slope_low,comanche,bullwark_b,hillshade_9am_min,hillnoon_min,5,1,mid,3
14038,elevation_ultra,aspect_high,slope_medium,rawah,leighcan_a,hillshade_9am_min,hillnoon_max,3,0,low,0
14039,elevation_ultra,aspect_medium,slope_ultra,comanche,moran_a,hillshade_9am_max,hillnoon_min,2,1,low,4
14040,elevation_ultra,aspect_high,slope_low,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,6,4,mid,5
14041,elevation_ultra,aspect_medium,slope_high,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,5,4,mid,1
14042,elevation_medium,aspect_high,slope_medium,comanche,bullwark_b,hillshade_9am_max,hillnoon_max,1,0,mid,0
14043,elevation_medium,aspect_ultra,slope_high,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
14044,elevation_medium,aspect_low,slope_medium,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,4,1,mid,3
14045,elevation_ultra,aspect_high,slope_ultra,rawah,como_a,hillshade_9am_min,hillnoon_max,5,0,mid,0
14046,elevation_ultra,aspect_high,slope_medium,comanche,leighcan_h,hillshade_9am_min,hillnoon_max,6,4,mid,5
14047,elevation_ultra,aspect_high,slope_medium,comanche,leighcan_h,hillshade_9am_min,hillnoon_max,4,3,high,5
14048,elevation_medium,aspect_medium,slope_low,comanche,bullwark_b,hillshade_9am_max,hillnoon_min,2,1,mid,4
14049,elevation_high,aspect_medium,slope_high,comanche,catamount_a,hillshade_9am_max,hillnoon_min,4,4,low,4
14050,elevation_medium,aspect_ultra,slope_high,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,0,1,mid,2
14051,elevation_medium,aspect_medium,slope_low,comanche,gateview_a,hillshade_9am_max,hillnoon_min,5,3,mid,4
14052,elevation_medium,aspect_medium,slope_low,comanche,vanet_a,hillshade_9am_max,hillnoon_min,4,2,mid,1
14053,elevation_medium,aspect_medium,slope_low,comanche,vanet_a,hillshade_9am_max,hillnoon_max,5,1,mid,1
14054,elevation_ultra,aspect_high,slope_medium,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,4,3,low,5
14055,elevation_ultra,aspect_high,slope_medium,comanche,moran_a,hillshade_9am_min,hillnoon_max,6,4,mid,5
14056,elevation_high,aspect_medium,slope_ultra,comanche,catamount_a,hillshade_9am_max,hillnoon_min,3,3,low,4
14057,elevation_high,aspect_ultra,slope_medium,comanche,leighcan_b,hillshade_9am_min,hillnoon_max,2,1,mid,2
14058,elevation_ultra,aspect_ultra,slope_low,comanche,leighcan_b,hillshade_9am_min,hillnoon_max,5,3,mid,1
14059,elevation_ultra,aspect_high,slope_medium,comanche,leighcan_g,hillshade_9am_min,hillnoon_max,6,4,mid,5
14060,elevation_medium,aspect_medium,slope_low,comanche,vanet_a,hillshade_9am_min,hillnoon_max,4,2,mid,1
14061,elevation_high,aspect_medium,slope_ultra,rawah,como_a,hillshade_9am_max,hillnoon_min,3,3,low,4
14062,elevation_ultra,aspect_high,slope_low,comanche,leighcan_g,hillshade_9am_min,hillnoon_max,6,4,mid,5
14063,elevation_ultra,aspect_high,slope_low,comanche,leighcan_g,hillshade_9am_min,hillnoon_max,6,4,mid,5
14064,elevation_high,aspect_low,slope_ultra,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,4,4,low,3
14065,elevation_high,aspect_high,slope_high,comanche,leighcan_h,hillshade_9am_min,hillnoon_max,4,1,high,6
14066,elevation_medium,aspect_low,slope_low,comanche,ratake_a,hillshade_9am_min,hillnoon_min,4,3,mid,1
14067,elevation_high,aspect_medium,slope_ultra,comanche,catamount_a,hillshade_9am_max,hillnoon_min,3,4,low,4
14068,elevation_ultra,aspect_medium,slope_ultra,comanche,moran_a,hillshade_9am_max,hillnoon_min,4,4,low,4
14069,elevation_ultra,aspect_high,slope_low,comanche,leighcan_a,hillshade_9am_max,hillnoon_max,4,3,low,5
14070,elevation_ultra,aspect_high,slope_low,comanche,leighcan_h,hillshade_9am_max,hillnoon_max,6,4,mid,5
14071,elevation_high,aspect_high,slope_high,comanche,leighcan_h,hillshade_9am_min,hillnoon_max,4,3,high,5
14072,elevation_high,aspect_high,slope_high,rawah,como_a,hillshade_9am_max,hillnoon_max,4,3,mid,5
14073,elevation_high,aspect_low,slope_ultra,comanche,catamount_a,hillshade_9am_min,hillnoon_min,4,4,low,3
14074,elevation_ultra,aspect_high,slope_medium,comanche,leighcan_a,hillshade_9am_min,hillnoon_max,4,2,low,5
14075,elevation_ultra,aspect_high,slope_high,comanche,bross_a,hillshade_9am_min,hillnoon_max,5,4,mid,5
14076,elevation_high,aspect_high,slope_medium,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,5,3,mid,4
14077,elevation_high,aspect_high,slope_medium,comanche,bullwark_a,hillshade_9am_min,hillnoon_max,6,4,mid,5
14078,elevation_high,aspect_medium,slope_ultra,comanche,catamount_a,hillshade_9am_max,hillnoon_min,4,4,low,4
14079,elevation_high,aspect_medium,slope_ultra,comanche,catamount_a,hillshade_9am_max,hillnoon_min,3,4,low,4
14080,elevation_high,aspect_high,slope_high,comanche,ratake_a,hillshade_9am_max,hillnoon_max,6,4,mid,5
14081,elevation_medium,aspect_medium,slope_low,comanche,vanet_a,hillshade_9am_max,hillnoon_min,4,0,mid,1
14082,elevation_medium,aspect_medium,slope_medium,comanche,vanet_a,hillshade_9am_max,hillnoon_min,4,0,mid,4
14083,elevation_high,aspect_medium,slope_ultra,comanche,catamount_a,hillshade_9am_max,hillnoon_min,4,4,low,4
14084,elevation_high,aspect_ultra,slope_high,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,4,0,low,2
14085,elevation_ultra,aspect_high,slope_low,comanche,catamount_b,hillshade_9am_min,hillnoon_max,5,3,low,5
14086,elevation_ultra,aspect_high,slope_low,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,6,4,mid,5
14087,elevation_medium,aspect_high,slope_high,comanche,ratake_a,hillshade_9am_min,hillnoon_max,4,3,mid,5
14088,elevation_high,aspect_high,slope_medium,comanche,leighcan_b,hillshade_9am_min,hillnoon_max,3,2,mid,5
14089,elevation_high,aspect_high,slope_medium,comanche,cryorthents_a,hillshade_9am_min,hillnoon_max,6,4,mid,5
14090,elevation_medium,aspect_high,slope_medium,comanche,ratake_a,hillshade_9am_max,hillnoon_max,4,0,mid,0
14091,elevation_ultra,aspect_low,slope_medium,rawah,leighcan_b,hillshade_9am_min,hillnoon_min,1,0,low,6
14092,elevation_high,aspect_ultra,slope_ultra,comanche,leighcan_h,hillshade_9am_min,hillnoon_max,4,0,low,3
14093,elevation_ultra,aspect_high,slope_low,comanche,catamount_b,hillshade_9am_min,hillnoon_max,6,1,low,5
14094,elevation_ultra,aspect_ultra,slope_low,comanche,catamount_b,hillshade_9am_min,hillnoon_max,6,4,mid,1
14095,elevation_high,aspect_high,slope_medium,comanche,granile_a,hillshade_9am_min,hillnoon_max,6,3,mid,5
14096,elevation_high,aspect_high,slope_high,comanche,cryorthents_a,hillshade_9am_max,hillnoon_max,6,4,mid,5
14097,elevation_medium,aspect_high,slope_low,comanche,vanet_a,hillshade_9am_min,hillnoon_max,4,4,mid,5
14098,elevation_medium,aspect_high,slope_high,comanche,ratake_a,hillshade_9am_min,hillnoon_max,3,2,mid,5
14099,elevation_ultra,aspect_medium,slope_ultra,rawah,leighcan_a,hillshade_9am_max,hillnoon_min,4,1,low,4
14100,elevation_high,aspect_medium,slope_medium,comanche,catamount_a,hillshade_9am_max,hillnoon_min,5,4,low,4
14101,elevation_ultra,aspect_low,slope_medium,comanche,leighcan_g,hillshade_9am_min,hillnoon_min,5,4,mid,1
14102,elevation_ultra,aspect_high,slope_medium,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,6,4,mid,5
14103,elevation_high,aspect_high,slope_medium,comanche,granile_a,hillshade_9am_min,hillnoon_max,5,3,mid,5
14104,elevation_high,aspect_medium,slope_ultra,comanche,catamount_a,hillshade_9am_max,hillnoon_min,4,4,low,4
14105,elevation_high,aspect_medium,slope_ultra,comanche,catamount_a,hillshade_9am_max,hillnoon_min,4,4,low,4
14106,elevation_high,aspect_medium,slope_ultra,comanche,catamount_a,hillshade_9am_max,hillnoon_min,4,4,low,4
14107,elevation_ultra,aspect_ultra,slope_low,comanche,catamount_b,hillshade_9am_min,hillnoon_max,6,4,low,1
14108,elevation_ultra,aspect_ultra,slope_medium,comanche,catamount_b,hillshade_9am_min,hillnoon_max,6,4,mid,1
14109,elevation_high,aspect_high,slope_medium,comanche,cryorthents_a,hillshade_9am_min,hillnoon_max,6,4,mid,5
14110,elevation_medium,aspect_high,slope_high,comanche,ratake_a,hillshade_9am_max,hillnoon_max,2,1,mid,0
14111,elevation_ultra,aspect_high,slope_low,comanche,catamount_b,hillshade_9am_min,hillnoon_max,6,3,mid,5
14112,elevation_high,aspect_medium,slope_high,comanche,bullwark_a,hillshade_9am_max,hillnoon_min,6,4,mid,4
14113,elevation_medium,aspect_high,slope_high,comanche,bullwark_a,hillshade_9am_max,hillnoon_min,5,4,mid,4
14114,elevation_medium,aspect_high,slope_medium,comanche,ratake_a,hillshade_9am_min,hillnoon_max,1,0,mid,0
14115,elevation_ultra,aspect_high,slope_low,comanche,catamount_b,hillshade_9am_min,hillnoon_max,5,2,mid,5
14116,elevation_high,aspect_high,slope_high,comanche,catamount_a,hillshade_9am_max,hillnoon_min,6,4,mid,4
14117,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_min,hillnoon_max,3,3,mid,5
14118,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_min,hillnoon_max,3,3,mid,5
14119,elevation_high,aspect_medium,slope_ultra,comanche,catamount_a,hillshade_9am_max,hillnoon_min,3,4,low,4
14120,elevation_ultra,aspect_medium,slope_ultra,comanche,moran_a,hillshade_9am_min,hillnoon_min,3,4,low,1
14121,elevation_high,aspect_high,slope_medium,comanche,bullwark_a,hillshade_9am_max,hillnoon_min,5,4,mid,4
14122,elevation_ultra,aspect_low,slope_high,rawah,leighcan_a,hillshade_9am_min,hillnoon_min,3,1,low,6
14123,elevation_high,aspect_medium,slope_ultra,comanche,catamount_a,hillshade_9am_max,hillnoon_min,4,4,low,4
14124,elevation_high,aspect_high,slope_ultra,comanche,catamount_a,hillshade_9am_max,hillnoon_min,4,4,low,4
14125,elevation_high,aspect_low,slope_low,comanche,leighcan_a,hillshade_9am_min,hillnoon_max,2,0,mid,0
14126,elevation_ultra,aspect_ultra,slope_low,comanche,catamount_b,hillshade_9am_min,hillnoon_max,5,3,mid,1
14127,elevation_ultra,aspect_high,slope_medium,comanche,catamount_b,hillshade_9am_min,hillnoon_max,6,4,low,5
14128,elevation_high,aspect_high,slope_ultra,comanche,catamount_a,hillshade_9am_max,hillnoon_min,4,4,low,4
14129,elevation_high,aspect_high,slope_medium,comanche,granile_a,hillshade_9am_min,hillnoon_max,4,2,mid,5
14130,elevation_high,aspect_high,slope_medium,comanche,granile_a,hillshade_9am_max,hillnoon_max,4,2,mid,5
14131,elevation_high,aspect_high,slope_ultra,comanche,catamount_a,hillshade_9am_max,hillnoon_min,6,4,mid,4
14132,elevation_high,aspect_high,slope_ultra,comanche,catamount_a,hillshade_9am_max,hillnoon_min,4,4,low,4
14133,elevation_high,aspect_medium,slope_ultra,comanche,catamount_a,hillshade_9am_max,hillnoon_min,3,4,low,4
14134,elevation_ultra,aspect_low,slope_low,comanche,leighcan_g,hillshade_9am_min,hillnoon_min,5,1,mid,1
14135,elevation_high,aspect_high,slope_high,comanche,catamount_a,hillshade_9am_min,hillnoon_max,6,4,mid,5
14136,elevation_high,aspect_medium,slope_ultra,comanche,bullwark_a,hillshade_9am_max,hillnoon_min,5,4,mid,4
14137,elevation_medium,aspect_medium,slope_medium,comanche,ratake_a,hillshade_9am_max,hillnoon_min,4,2,mid,4
14138,elevation_medium,aspect_high,slope_high,comanche,ratake_a,hillshade_9am_max,hillnoon_max,4,1,mid,5
14139,elevation_medium,aspect_low,slope_low,comanche,gateview_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
14140,elevation_high,aspect_ultra,slope_low,comanche,catamount_b,hillshade_9am_min,hillnoon_max,4,1,low,3
14141,elevation_high,aspect_medium,slope_high,comanche,granile_a,hillshade_9am_max,hillnoon_min,2,1,high,6
14142,elevation_high,aspect_high,slope_low,comanche,gateview_a,hillshade_9am_min,hillnoon_max,6,4,mid,5
14143,elevation_high,aspect_ultra,slope_medium,comanche,catamount_a,hillshade_9am_min,hillnoon_max,6,4,mid,3
14144,elevation_high,aspect_high,slope_ultra,comanche,catamount_a,hillshade_9am_max,hillnoon_min,6,3,mid,4
14145,elevation_high,aspect_high,slope_high,comanche,catamount_a,hillshade_9am_max,hillnoon_min,6,3,mid,4
14146,elevation_high,aspect_ultra,slope_medium,comanche,gateview_a,hillshade_9am_min,hillnoon_max,6,4,mid,3
14147,elevation_high,aspect_medium,slope_high,comanche,bullwark_a,hillshade_9am_max,hillnoon_min,5,4,mid,4
14148,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_min,hillnoon_max,2,3,mid,5
14149,elevation_high,aspect_high,slope_high,comanche,catamount_a,hillshade_9am_max,hillnoon_max,4,4,low,5
14150,elevation_high,aspect_medium,slope_ultra,comanche,catamount_a,hillshade_9am_max,hillnoon_min,3,4,low,4
14151,elevation_high,aspect_low,slope_high,comanche,granile_a,hillshade_9am_min,hillnoon_min,3,1,high,6
14152,elevation_high,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_min,hillnoon_max,6,4,mid,5
14153,elevation_medium,aspect_high,slope_high,comanche,bullwark_a,hillshade_9am_max,hillnoon_max,3,3,mid,5
14154,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_max,1,1,mid,0
14155,elevation_high,aspect_high,slope_high,comanche,catamount_a,hillshade_9am_max,hillnoon_max,4,4,low,5
14156,elevation_high,aspect_high,slope_high,comanche,catamount_a,hillshade_9am_max,hillnoon_max,4,4,low,5
14157,elevation_ultra,aspect_ultra,slope_low,comanche,catamount_b,hillshade_9am_min,hillnoon_max,4,1,mid,1
14158,elevation_ultra,aspect_high,slope_low,comanche,leighcan_g,hillshade_9am_min,hillnoon_max,6,4,mid,5
14159,elevation_high,aspect_high,slope_ultra,comanche,catamount_a,hillshade_9am_max,hillnoon_min,6,3,mid,4
14160,elevation_high,aspect_high,slope_low,comanche,gateview_a,hillshade_9am_min,hillnoon_max,6,3,mid,5
14161,elevation_high,aspect_high,slope_low,comanche,gateview_a,hillshade_9am_min,hillnoon_max,6,3,mid,5
14162,elevation_medium,aspect_high,slope_medium,comanche,ratake_a,hillshade_9am_max,hillnoon_min,2,0,mid,4
14163,elevation_ultra,aspect_low,slope_ultra,rawah,leighcan_a,hillshade_9am_min,hillnoon_min,4,4,low,1
14164,elevation_ultra,aspect_high,slope_low,comanche,catamount_b,hillshade_9am_min,hillnoon_max,4,2,mid,5
14165,elevation_high,aspect_low,slope_low,comanche,granile_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
14166,elevation_medium,aspect_high,slope_high,comanche,ratake_a,hillshade_9am_max,hillnoon_max,2,1,mid,0
14167,elevation_medium,aspect_medium,slope_medium,comanche,ratake_a,hillshade_9am_max,hillnoon_min,2,1,mid,4
14168,elevation_high,aspect_ultra,slope_ultra,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,5,3,low,3
14169,elevation_ultra,aspect_high,slope_low,comanche,catamount_b,hillshade_9am_min,hillnoon_max,4,1,mid,0
14170,elevation_ultra,aspect_high,slope_low,comanche,catamount_b,hillshade_9am_min,hillnoon_max,4,1,mid,0
14171,elevation_high,aspect_high,slope_high,comanche,catamount_a,hillshade_9am_max,hillnoon_min,6,3,mid,4
14172,elevation_high,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_min,hillnoon_max,5,4,mid,5
14173,elevation_medium,aspect_medium,slope_low,comanche,gateview_a,hillshade_9am_max,hillnoon_min,0,0,mid,2
14174,elevation_medium,aspect_ultra,slope_high,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,2,0,mid,2
14175,elevation_medium,aspect_low,slope_high,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,2,2,mid,3
14176,elevation_ultra,aspect_high,slope_low,comanche,catamount_b,hillshade_9am_min,hillnoon_max,4,1,mid,0
14177,elevation_high,aspect_high,slope_ultra,comanche,catamount_a,hillshade_9am_max,hillnoon_min,5,3,mid,4
14178,elevation_ultra,aspect_high,slope_ultra,comanche,leighcan_h,hillshade_9am_min,hillnoon_max,1,1,mid,0
